link,name,location,price,area,bhk,bathroom,area_type_x,id,property_name_address,bedrooms,bathrooms,balcony,additional_rooms,super_builtup_area,area_type_y,floor,property_age,facing,nearby_location,features,furnishing_details,image_links
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ten-bkc-bandra-east-western-mumbai-1977-sq-ft-spid-R84625328,Ten BKC,"3 BHK Flat in Bandra East, Mumbai",₹6.9 Cr,"1,977 sqft",3 BHK,(5 Baths),Super Built-up Area,264,"Super Built up area 1977
(183.67 sq.m.)
Built Up area: 1730 sq.ft. (160.72 sq.m.)
Carpet area: 1236 sq.ft. (114.83 sq.m.)  
sq.ft.",3 Bedrooms,5 Bathrooms,No Balcony,,1977,1236,1st   of 29 Floors,1 to 5 Year Old,South-West,"Bandra Railway Station, BKC Metro Station, Jio World Drive Mall, Western Express Highway, St. Joseph’s International School","Security / Fire Alarm, Private Garden / Terrace, Intercom Facility, Lift(s), High Ceiling Height, Maintenance Staff, False Ceiling Lighting, Water Storage, Piped-gas, Swimming Pool, Park, Natural Light, Internet/wi-fi connectivity, Airy Rooms, Spacious Interiors, Fitness Centre / GYM, Waste Disposal, Club house / Community Center, Water softening plant","1 Water Purifier, 3 Fan, 1 Fridge, 1 Dining Table, 4 Light, 1 AC, 1 Modular Kitchen, 1 Curtains, 1 Wardrobe, 1 Washing Machine, 1 Microwave, No Bed, No Chimney, No Exhaust Fan, No Geyser, No Sofa, No Stove, No TV, 1 Water Purifier, 3 Fan, 1 Fridge, 1 Dining Table, 4 Light, 1 AC, 1 Modular Kitchen, 1 Curtains, 1 Wardrobe, 1 Washing Machine, 1 Microwave, No Bed, No Chimney, No Exhaust Fan, No Geyser, No Sofa, No Stove, No TV",https://imagecdn.99acres.com/media1/32235/4/644704939M-1757415631924.jpg
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-kripa-allure-bandra-west-western-mumbai-1100-sq-ft-spid-H86153232,Kripa Allure,"3 BHK Flat in Bandra West, Mumbai",₹7.5 Cr,"1,100 sqft",3 BHK,(3 Baths),Carpet Area,265,"Carpet area: 1100
(102.19 sq.m.)  
sq.ft.",3 Bedrooms,3 Bathrooms,No Balcony,,,1100,2nd   of 10 Floors,5 to 10 Year Old,East,"Bandra Station, Propesed Bandra Metro Station, SV ROAD, Western Express Highway, Bandra-Worli Sealink, Dhirubhai Ambani School","Feng Shui / Vaastu Compliant, Security / Fire Alarm, Intercom Facility, Lift(s), Maintenance Staff, Water Storage, Visitor Parking, Fitness Centre / GYM, Rain Water Harvesting","3 Wardrobe, 3 Bed, 4 Fan, 1 Fridge, 1 Sofa, 1 Stove, 1 Washing Machine, 4 Light, 4 AC, 1 TV, No Chimney, No Curtains, No Dining Table, No Exhaust Fan, No Geyser, No Modular Kitchen, No Microwave, No Water Purifier, 3 Wardrobe, 3 Bed, 4 Fan, 1 Fridge, 1 Sofa, 1 Stove, 1 Washing Machine, 4 Light, 4 AC, 1 TV, No Chimney, No Curtains, No Dining Table, No Exhaust Fan, No Geyser, No Modular Kitchen, No Microwave, No Water Purifier","https://imagecdn.99acres.com/media1/33241/19/664839783M-1761636842554.jpg, https://imagecdn.99acres.com/media1/31214/4/624284345T-1753611130704.jpg, https://imagecdn.99acres.com/media1/33080/7/661607143T-1760686976911.jpg, https://imagecdn.99acres.com/media1/30918/13/618373157T-1752321540560.jpg, https://imagecdn.99acres.com/media1/32876/5/657525229T-1759833192431.jpg"
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-vaibhavlaxmi-address-51-bandra-east-western-mumbai-585-sq-ft-spid-H86060376,Vaibhavlaxmi Address 51,"2 BHK Flat in Bandra East, Mumbai",₹2.25 Cr,585 sqft,2 BHK,(2 Baths),Carpet Area,266,"Carpet area: 585
(54.35 sq.m.)  
sq.ft.",2 Bedrooms,2 Bathrooms,No Balcony,,,585,13rd   of 23 Floors,0 to 1 Year Old,East,"Bandra Junction, Vidyanagari Metro Station, Link Square Mall Bandra West., Western Eastern Highway, University of Mumbai","Feng Shui / Vaastu Compliant, Security / Fire Alarm, Intercom Facility, Lift(s), Maintenance Staff, Water Storage, Park, Visitor Parking, Rain Water Harvesting","1 Water Purifier, 5 Fan, 1 Dining Table, 2 Geyser, 6 Light, 1 Modular Kitchen, 1 Chimney, No AC, No Bed, No Curtains, No Exhaust Fan, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Wardrobe, No Washing Machine, 1 Water Purifier, 5 Fan, 1 Dining Table, 2 Geyser, 6 Light, 1 Modular Kitchen, 1 Chimney, No AC, No Bed, No Curtains, No Exhaust Fan, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Wardrobe, No Washing Machine",https://imagecdn.99acres.com/media1/33161/13/663233743M-1761239066561.jpg
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-bandra-west-western-mumbai-1116-sq-ft-r2-spid-X80250863,la reve,"3 BHK Flat in Bandra West, Mumbai",₹7.5 Cr,"1,116 sqft",3 BHK,(3 Baths),Carpet Area,267,"Carpet area: 1116
(103.68 sq.m.)  
sq.ft.",3 Bedrooms,3 Bathrooms,No Balcony,,,1116,9th   of 10 Floors,0 to 1 Year Old,West,"Dbs bank ATM, Dr. Umesh Trivedi, Tulip Womens Healthcare Centre - Khar W, Ojas Eye Hospital, Kohinoor Hospital","Feng Shui / Vaastu Compliant, Security / Fire Alarm, Lift(s), Maintenance Staff, Water Storage","2 Fan, 2 Light, No AC, No Bed, No Chimney, No Curtains, No Dining Table, No Exhaust Fan, No Geyser, No Modular Kitchen, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Wardrobe, No Washing Machine, No Water Purifier, 2 Fan, 2 Light, No AC, No Bed, No Chimney, No Curtains, No Dining Table, No Exhaust Fan, No Geyser, No Modular Kitchen, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Wardrobe, No Washing Machine, No Water Purifier","https://imagecdn.99acres.com/media1/28514/15/570295489M-1755450449838.jpg, https://imagecdn.99acres.com/media1/32809/9/656189329T-1759750577264.jpg, https://imagecdn.99acres.com/media1/31214/4/624284345T-1753611130704.jpg, https://imagecdn.99acres.com/media1/33080/7/661607143T-1760686976911.jpg, https://imagecdn.99acres.com/media1/30918/13/618373157T-1752321540560.jpg"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-man-shanti-sadan-bandra-west-western-mumbai-1150-sq-ft-r1-spid-D82532518,Man Shanti Sadan,"3 BHK Flat in Bandra West, Mumbai",₹7.1 Cr,"1,150 sqft",3 BHK,(3 Baths),Carpet Area,268,"Carpet area: 1150
(106.84 sq.m.)  
sq.ft.",3 Bedrooms,3 Bathrooms,No Balcony,,,1150,11st   of 16 Floors,1 to 5 Year Old,West,"Navpada Jama Masjid, Dr A K Chandiramani Hospital, Kohinoor Hospital, Ojas Eye Hospital, Mumbai Cancer Clinic","Security / Fire Alarm, Intercom Facility, Lift(s), Maintenance Staff, Swimming Pool, Water Storage, Park, Visitor Parking, Fitness Centre / GYM","3 Fan, 3 Light, 3 AC, No Bed, No Chimney, No Curtains, No Dining Table, No Exhaust Fan, No Geyser, No Modular Kitchen, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Wardrobe, No Washing Machine, No Water Purifier, 3 Fan, 3 Light, 3 AC, No Bed, No Chimney, No Curtains, No Dining Table, No Exhaust Fan, No Geyser, No Modular Kitchen, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Wardrobe, No Washing Machine, No Water Purifier","https://imagecdn.99acres.com/media1/29943/7/598867257M-1755439201636.jpg, https://imagecdn.99acres.com/media1/33241/19/664839783T-1761636841968.jpg, https://imagecdn.99acres.com/media1/32809/9/656189329T-1759750577264.jpg, https://imagecdn.99acres.com/media1/31214/4/624284345T-1753611130704.jpg, https://imagecdn.99acres.com/media1/32876/5/657525229T-1759833192431.jpg"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ranwar-western-mumbai-1178-sq-ft-spid-I83690458,xyz,"3 BHK Flat in Ranwar, Bandra West",₹7 Cr,"1,178 sqft",3 BHK,(3 Baths),Carpet Area,269,"Carpet area: 1178
(109.44 sq.m.)  
sq.ft.",3 Bedrooms,3 Bathrooms,1 Balcony,,,1178,2nd   of 6 Floors,5 to 10 Year Old,West,"Hdfc bank ATM, Dbs bank ATM, Tulip Womens Healthcare Centre - Khar W, Morwani Nursing Home, Hinduja Healthcare","Feng Shui / Vaastu Compliant, Security / Fire Alarm, Lift(s), Maintenance Staff, Water Storage, Park, Visitor Parking",,https://imagecdn.99acres.com/media1/30918/13/618373157M-1752321541094.jpg
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-nensey-building-bandra-west-western-mumbai-650-sq-ft-spid-Y83929908,Nensey Building,"2 BHK Flat in Bandra West, Mumbai",₹4.2 Cr,650 sqft,2 BHK,(2 Baths),Carpet Area,270,"Carpet area: 650
(60.39 sq.m.)  
sq.ft.",2 Bedrooms,2 Bathrooms,1 Balcony,Others,,650,4th   of 14 Floors,5 to 10 Year Old,East,"Grotto, mvdp, Citibank ATM, Standard chartered bank ATM, Empire Centre, Dr. D A Tapia, Shruti Nursing Home","Security / Fire Alarm, Intercom Facility, Lift(s), Water purifier, High Ceiling Height, Maintenance Staff, Water Storage, Piped-gas, Natural Light, Internet/wi-fi connectivity, Airy Rooms, Waste Disposal","1 Bed, 2 Wardrobe, 4 Fan, 1 Sofa, 1 Exhaust Fan, 2 Geyser, 6 Light, 1 Curtains, 1 Modular Kitchen, 3 AC, No Chimney, No Dining Table, No Microwave, No Fridge, No Stove, No TV, No Washing Machine, No Water Purifier, 1 Bed, 2 Wardrobe, 4 Fan, 1 Sofa, 1 Exhaust Fan, 2 Geyser, 6 Light, 1 Curtains, 1 Modular Kitchen, 3 AC, No Chimney, No Dining Table, No Microwave, No Fridge, No Stove, No TV, No Washing Machine, No Water Purifier","https://imagecdn.99acres.com/media1/31240/7/624807469M-1753701636519.jpg, https://imagecdn.99acres.com/media1/32457/10/649150675T-1758196665883.jpg, https://imagecdn.99acres.com/media1/32983/9/659669455T-1760257930676.jpg"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ten-bkc-bandra-east-western-mumbai-1700-sq-ft-spid-M84440076,Ten BKC,"3 BHK Flat in Bandra East, Mumbai",₹6.54 Cr,"1,700 sqft",3 BHK,(3 Baths),Super Built-up Area,271,"Super Built up area 1700
(157.94 sq.m.)
Built Up area: 1610 sq.ft. (149.57 sq.m.)
Carpet area: 976 sq.ft. (90.67 sq.m.)  
sq.ft.",3 Bedrooms,3 Bathrooms,No Balcony,Others,1700,976,5th   of 22 Floors,1 to 5 Year Old,West,"Bandra Railway Station, BKC Metro Station, Jio World Drive Mall, Western Express Highway, St. Joseph’s International School","Security / Fire Alarm, Power Back-up, Feng Shui / Vaastu Compliant, Intercom Facility, Lift(s), High Ceiling Height, Maintenance Staff, False Ceiling Lighting, Water Storage, No open drainage around, Bank Attached Property, Piped-gas, Visitor Parking, Swimming Pool, Park, Security Personnel, Natural Light, Airy Rooms, Spacious Interiors, Fitness Centre / GYM, Rain Water Harvesting, Club house / Community Center, Water softening plant",,https://imagecdn.99acres.com/media1/31629/12/632592689M-1755083087255.jpg
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-serendipity-bandra-kurla-complex-western-mumbai-2654-sq-ft-spid-H83942996,Serendipity,"3 BHK Flat in Bandra Kurla Complex, Mumbai",₹10.06 Cr,"2,654 sqft",3 BHK,(3 Baths),Super Built-up Area,272,"Super Built up area 2654
(246.56 sq.m.)
Built Up area: 2554 sq.ft. (237.27 sq.m.)
Carpet area: 1548 sq.ft. (143.81 sq.m.)  
sq.ft.",3 Bedrooms,3 Bathrooms,1 Balcony,Pooja Room,2654,1548,16th   of 23 Floors,1 to 5 Year Old,East,"Bandra Junction, BKC Metro Station A1, Jio World Drive, Vasudev C Wadhwa School, Savitridevi Phule University","Security / Fire Alarm, Power Back-up, Feng Shui / Vaastu Compliant, Intercom Facility, Lift(s), High Ceiling Height, Maintenance Staff, False Ceiling Lighting, Water Storage, Separate entry for servant room, No open drainage around, Piped-gas, Visitor Parking, Swimming Pool, Park, Security Personnel, Internet/wi-fi connectivity, Shopping Centre, Fitness Centre / GYM, Waste Disposal, Rain Water Harvesting, Club house / Community Center, Water softening plant",,"https://imagecdn.99acres.com/media1/31954/15/639095827M-1756207626697.jpg, https://imagecdn.99acres.com/media1/31384/18/627698471T-1754206590779.jpg"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-mayfair-sheel-apartment-bandra-west-western-mumbai-1100-sq-ft-spid-F85667862,Mayfair Sheel Apartment,"3 BHK Flat in Bandra West, Mumbai",₹8.25 Cr,"1,100 sqft",3 BHK,(4 Baths),Carpet Area,273,"Carpet area: 1100
(102.19 sq.m.)  
sq.ft.",3 Bedrooms,4 Bathrooms,No Balcony,,,1100,7th   of 22 Floors,0 to 1 Year Old,West,"Hdfc bank ATM, Dbs bank ATM, Tulip Womens Healthcare Centre - Khar W, Morwani Nursing Home, Guru Nanak Hospital","Security / Fire Alarm, Intercom Facility, Lift(s), Maintenance Staff, Water Storage, Visitor Parking",,"https://imagecdn.99acres.com/media1/32809/9/656189329M-1759750577734.jpg, https://imagecdn.99acres.com/media1/31214/4/624284345T-1753611130704.jpg, https://imagecdn.99acres.com/media1/33080/7/661607143T-1760686976911.jpg, https://imagecdn.99acres.com/media1/30918/13/618373157T-1752321540560.jpg, https://imagecdn.99acres.com/media1/32876/5/657525229T-1759833192431.jpg"
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-bandra-west-western-mumbai-1000-sq-ft-spid-Y85521694,soni apartment,"2 BHK Flat in Bandra West, Mumbai",₹9 Cr,"1,000 sqft",2 BHK,(2 Baths),Carpet Area,274,"Carpet area: 1000
(92.9 sq.m.)  
sq.ft.",2 Bedrooms,2 Bathrooms,No Balcony,,,1000,Ground of 4 Floors,10+ Year Old,West,"Mount Carmels Church, Kotak mahindra ATM, Citizen credit co-operative bank ATM, Union bank ATM, Axis bank ATM","Security / Fire Alarm, Intercom Facility, Lift(s), Visitor Parking","1 Water Purifier, 1 Fridge, 4 Fan, 1 Exhaust Fan, 1 Dining Table, 1 Stove, 17 Light, 1 Curtains, 1 Chimney, 1 Modular Kitchen, 2 AC, 1 Sofa, 1 Washing Machine, 1 Microwave, No Bed, No Geyser, No TV, No Wardrobe, 1 Water Purifier, 1 Fridge, 4 Fan, 1 Exhaust Fan, 1 Dining Table, 1 Stove, 17 Light, 1 Curtains, 1 Chimney, 1 Modular Kitchen, 2 AC, 1 Sofa, 1 Washing Machine, 1 Microwave, No Bed, No Geyser, No TV, No Wardrobe","https://imagecdn.99acres.com/media1/32663/18/653278177M-1758962665801.jpg, https://imagecdn.99acres.com/media1/33079/1/661581995T-1760684952273.jpg"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-kalpataru-magnus-bandra-east-western-mumbai-1121-sq-ft-spid-Z85785444,Kalpataru Magnus,"3 BHK Flat in Bandra East, Mumbai",₹7.2 Cr,"1,121 sqft",3 BHK,(3 Baths),Carpet Area,275,"Carpet area: 1121
(104.14 sq.m.)  
sq.ft.",3 Bedrooms,3 Bathrooms,1 Balcony,,,1121,2nd   of 31 Floors,0 to 1 Year Old,East,"Bandra Junction, Jagruti Nagar Metro Station, Jio World Drive, Western Express Highway, RD and SH National College","Water purifier, Security / Fire Alarm, Power Back-up, Feng Shui / Vaastu Compliant, Private Garden / Terrace, Intercom Facility, Lift(s), High Ceiling Height, Maintenance Staff, False Ceiling Lighting, Water Storage, No open drainage around, Piped-gas, Internet/wi-fi connectivity, Visitor Parking, Swimming Pool, Park, Security Personnel, Natural Light, Airy Rooms, Spacious Interiors, Waste Disposal, Rain Water Harvesting, Fitness Centre / GYM, Club house / Community Center",,"https://imagecdn.99acres.com/media1/32909/4/658184931M-1759972763263.jpg, https://imagecdn.99acres.com/media1/32909/4/658184933M-1759972763019.jpg, https://imagecdn.99acres.com/media1/32878/10/657570945T-1759837193012.jpg, https://imagecdn.99acres.com/media1/32793/2/655862373T-1759490549644.jpg, https://imagecdn.99acres.com/media1/32377/3/647543275T-1757939238141.jpg"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-kalpataru-magnus-bandra-east-western-mumbai-1121-sq-ft-spid-J85668508,Kalpataru Magnus,"3 BHK Flat in Bandra East, Mumbai",₹7.3 Cr,"1,121 sqft",3 BHK,(3 Baths),Carpet Area,276,"Carpet area: 1121
(104.14 sq.m.)  
sq.ft.",3 Bedrooms,3 Bathrooms,1 Balcony,,,1121,6th   of 31 Floors,0 to 1 Year Old,West,"Bandra Junction, Jagruti Nagar Metro Station, Jio World Drive, Western Express Highway, RD and SH National College","Security / Fire Alarm, Power Back-up, Feng Shui / Vaastu Compliant, Private Garden / Terrace, Intercom Facility, Lift(s), Water purifier, High Ceiling Height, Maintenance Staff, Water Storage, No open drainage around, Piped-gas, Visitor Parking, Swimming Pool, Park, Security Personnel, Natural Light, Airy Rooms, Internet/wi-fi connectivity, Spacious Interiors, Fitness Centre / GYM, Waste Disposal, Rain Water Harvesting, Club house / Community Center","1 Water Purifier, 4 Fan, 1 Exhaust Fan, 3 Geyser, 1 Stove, 8 Light, 1 Modular Kitchen, 1 Chimney, No AC, No Bed, No Curtains, No Dining Table, No Microwave, No Fridge, No Sofa, No TV, No Wardrobe, No Washing Machine, 1 Water Purifier, 4 Fan, 1 Exhaust Fan, 3 Geyser, 1 Stove, 8 Light, 1 Modular Kitchen, 1 Chimney, No AC, No Bed, No Curtains, No Dining Table, No Microwave, No Fridge, No Sofa, No TV, No Wardrobe, No Washing Machine","https://imagecdn.99acres.com/media1/32810/10/656210159M-1759565081361.jpg, https://imagecdn.99acres.com/media1/32810/10/656210167M-1759565077016.jpg, https://imagecdn.99acres.com/media1/32769/2/655382765T-1759400313324.jpg, https://imagecdn.99acres.com/media1/32878/10/657570945T-1759837193012.jpg, https://imagecdn.99acres.com/media1/32793/2/655862373T-1759490549644.jpg"
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-bandra-west-western-mumbai-800-sq-ft-spid-K85848142,Ashiyana Glaxo,"2 BHK Flat in Bandra West, Mumbai",₹4.35 Cr,800 sqft,2 BHK,(2 Baths),Carpet Area,277,"Carpet area: 800
(74.32 sq.m.)  
sq.ft.",2 Bedrooms,2 Bathrooms,No Balcony,Others,,800,7th   of 10 Floors,10+ Year Old,West,"Mount Mary Church, Oratory of Our Lady of Fatima, St. Francis of Assisi Church, Mount Carmels Church, Baba's Temple","Security / Fire Alarm, Intercom Facility, Lift(s), Water purifier, High Ceiling Height, Maintenance Staff, Water Storage, Piped-gas, Natural Light, Internet/wi-fi connectivity, Airy Rooms",,"https://imagecdn.99acres.com/media1/32964/11/659291753M-1760172566256.jpg, https://imagecdn.99acres.com/media1/31932/16/638656853T-1756113454270.jpg, https://imagecdn.99acres.com/media1/31345/16/626916529T-1754052955008.jpg, https://imagecdn.99acres.com/media1/31931/6/638626687T-1756110774742.jpg, https://imagecdn.99acres.com/media1/31239/18/624798575T-1753700763462.jpg"
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-jaycee-bhagtani-apartment-bandra-west-western-mumbai-700-sq-ft-spid-B85710646,Jaycee Bhagtani apartment,"2 BHK Flat in Bandra West, Mumbai",₹3.75 Cr,700 sqft,2 BHK,(2 Baths),Carpet Area,278,"Carpet area: 700
(65.03 sq.m.)  
sq.ft.",2 Bedrooms,2 Bathrooms,No Balcony,Others,,700,7th   of 7 Floors,10+ Year Old,West,"Mount Carmels Church, Citizen credit co-operative bank ATM, Union bank ATM, Axis bank ATM, Indusind bank ATM","Security / Fire Alarm, Intercom Facility, Lift(s), High Ceiling Height, Maintenance Staff, Water Storage, Recently Renovated, Natural Light, Internet/wi-fi connectivity, Airy Rooms","4 Light, No AC, No Bed, No Chimney, No Curtains, No Dining Table, No Exhaust Fan, No Fan, No Geyser, No Modular Kitchen, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Wardrobe, No Washing Machine, No Water Purifier, 4 Light, No AC, No Bed, No Chimney, No Curtains, No Dining Table, No Exhaust Fan, No Fan, No Geyser, No Modular Kitchen, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Wardrobe, No Washing Machine, No Water Purifier","https://imagecdn.99acres.com/media1/32846/16/656936933M-1759734113840.jpg, https://imagecdn.99acres.com/media1/32785/15/655715625T-1759572689898.jpg, https://imagecdn.99acres.com/media1/31240/7/624807469T-1753701635645.jpg, https://imagecdn.99acres.com/media1/31345/16/626916529T-1754052955008.jpg, https://imagecdn.99acres.com/media1/32457/10/649150675T-1758196665883.jpg"
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-monalisa-bandra-west-western-mumbai-750-sq-ft-spid-U83639386,Monalisa,"2 BHK Flat in Bandra West, Mumbai",₹4.1 Cr,750 sqft,2 BHK,(2 Baths),Carpet Area,279,"Carpet area: 750
(69.68 sq.m.)  
sq.ft.",2 Bedrooms,2 Bathrooms,No Balcony,Others,,750,9th   of 13 Floors,10+ Year Old,West,"Mount Mary Church, St. Francis of Assisi Church, Oratory of Our Lady of Fatima, Mount Carmels Church, Kotak mahindra ATM","Security / Fire Alarm, Intercom Facility, Lift(s), Water purifier, High Ceiling Height, Maintenance Staff, Water Storage, Piped-gas, Natural Light, Airy Rooms, Internet/wi-fi connectivity, Spacious Interiors, Waste Disposal","1 Water Purifier, 3 Fan, 1 Exhaust Fan, 1 Dining Table, 2 Geyser, 6 Light, 1 Modular Kitchen, 3 AC, 1 Curtains, 2 Bed, 2 Wardrobe, 1 Sofa, No Chimney, No Microwave, No Fridge, No Stove, No TV, No Washing Machine, 1 Water Purifier, 3 Fan, 1 Exhaust Fan, 1 Dining Table, 2 Geyser, 6 Light, 1 Modular Kitchen, 3 AC, 1 Curtains, 2 Bed, 2 Wardrobe, 1 Sofa, No Chimney, No Microwave, No Fridge, No Stove, No TV, No Washing Machine","https://imagecdn.99acres.com/media1/32035/10/640710249M-1756553311245.jpg, https://imagecdn.99acres.com/media1/32475/16/649516941T-1758266010759.jpg, https://imagecdn.99acres.com/media1/31932/16/638656853T-1756113454270.jpg, https://imagecdn.99acres.com/media1/31931/6/638626687T-1756110774742.jpg, https://imagecdn.99acres.com/media1/32846/16/656936933T-1759734113342.jpg"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-serendipity-bandra-kurla-complex-western-mumbai-1475-sq-ft-spid-Z85623102,Serendipity,"3 BHK Flat in Bandra Kurla Complex, Mumbai",₹8.06 Cr,"1,475 sqft",3 BHK,(3 Baths),Carpet Area,280,"Carpet area: 1475
(137.03 sq.m.)  
sq.ft.",3 Bedrooms,3 Bathrooms,1 Balcony,Pooja Room,,1475,11st   of 23 Floors,0 to 1 Year Old,East,"Bandra Junction, BKC Metro Station A1, Jio World Drive, Vasudev C Wadhwa School, Savitridevi Phule University","Power Back-up, Intercom Facility, Lift(s), Swimming Pool, Maintenance Staff, Piped-gas, Security Personnel, Fitness Centre / GYM, Club house / Community Center, Rain Water Harvesting",,"https://imagecdn.99acres.com/media1/32766/8/655328045M-1759391271686.jpg, https://imagecdn.99acres.com/media1/31456/14/629134709T-1754469532030.jpg"
https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-panchavati-singers-wood-bandra-west-western-mumbai-820-sq-ft-r3-spid-X77923815,Panchavati Singers Wood,"2 BHK Flat in Bandra West, Mumbai",₹5 Cr,820 sqft,2 BHK,(2 Baths),Carpet Area,281,"Carpet area: 820
(76.18 sq.m.)  
sq.ft.",2 Bedrooms,2 Bathrooms,No Balcony,Store Room,,820,10th   of 14 Floors,0 to 1 Year Old,West,"Navpada Jama Masjid, CGHS Dispensary No.10 Bandra, Shroff Eye Hospital, Dr A K Chandiramani Hospital, Mumbai Cancer Clinic","Intercom Facility, Lift(s), High Ceiling Height, Maintenance Staff, Piped-gas, Fitness Centre / GYM, Waste Disposal",,"https://imagecdn.99acres.com/media1/28515/6/570306837M-1755448131529.jpg, https://imagecdn.99acres.com/media1/28515/8/570308259M-1755452374174.jpg, https://imagecdn.99acres.com/media1/32766/13/655333793T-1759392055268.jpg, https://imagecdn.99acres.com/media1/33169/2/663382501T-1761292907806.jpg, https://imagecdn.99acres.com/media1/31239/18/624798575T-1753700763462.jpg"
https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-willadel-apartment-bandra-west-western-mumbai-1650-sq-ft-spid-Q85579842,Willadel Apartment,"3 BHK Flat in Bandra West, Mumbai",₹7 Cr,"1,650 sqft",3 BHK,(3 Baths),Super Built-up Area,282,"Super Built up area 1650
(153.29 sq.m.)
Built Up area: 1440 sq.ft. (133.78 sq.m.)
Carpet area: 1228 sq.ft. (114.08 sq.m.)  
sq.ft.",3 Bedrooms,3 Bathrooms,No Balcony,Others,1650,1228,9th   of 19 Floors,0 to 1 Year Old,West,"mvdp, Grotto, Citibank ATM, Dr. D A Tapia, MM Munshi Hospital, Shruti Nursing Home, Empire Centre","Security / Fire Alarm, High Ceiling Height, Maintenance Staff, False Ceiling Lighting, Water Storage, No open drainage around, Piped-gas, Visitor Parking, Park, Natural Light, Airy Rooms, Low Density Society, Shopping Centre, Fitness Centre / GYM, Waste Disposal, Rain Water Harvesting","2 Fan, 1 Exhaust Fan, 1 Geyser, 4 Light, 2 AC, 1 Modular Kitchen, No Bed, No Chimney, No Curtains, No Dining Table, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Wardrobe, No Washing Machine, No Water Purifier, 2 Fan, 1 Exhaust Fan, 1 Geyser, 4 Light, 2 AC, 1 Modular Kitchen, No Bed, No Chimney, No Curtains, No Dining Table, No Microwave, No Fridge, No Sofa, No Stove, No TV, No Wardrobe, No Washing Machine, No Water Purifier","https://imagecdn.99acres.com/media1/32943/5/658865507M-1760088091836.jpg, https://imagecdn.99acres.com/media1/32079/13/641593111O-1756792735098.jpg, https://imagecdn.99acres.com/media1/32895/7/657907983T-1759912738785.jpg, https://imagecdn.99acres.com/media1/31287/17/625757111T-1753870259029.jpg, https://imagecdn.99acres.com/media1/31146/8/622928141T-1753353377277.jpg"
